_key,writer_name,pub_date,snippet,word_count,score,source,section_name,type_of_material,document_type,main_headline,print_headline,body_text
https://www.nytimes.com/1994/12/13/business/worldbusiness/IHT-att-joining-unisource-in-global-push.html,Tom Buerkle,1994-12-13,"AT&T Corp. will announce Tuesday a joint venture with Unisource NV, the European consortium, in a deal that will turn up the competition in the $10 billion global market for corporate telecommunications services, sources at the companies said Mond...",1914,,International Herald Tribune,Business Day,,article,AT&T Joining Unisource in Global Push,AT&T Joining Unisource in Global Push," **********AT&T Corp. will announce Tuesday a joint venture with Unisource NV, the European consortium, in a deal that will turn up the competition in the $10 billion global market for corporate telecommunications services, sources at the companies said Monday. **********The deal will add significant muscle to the partners' existing marketing alliance and lock in their cooperation amid a global scramble for partners. **********British Telecommunications PLC paid $4.3 billion for 20 percent of MCI Communications Corp. earlier this year, while France Telecom and Deutsche Telekom have married their international business under the name Atlas and bid $4.2 billion for 20 percent of Sprint Corp. **********""We want to send a clear message to business customers that we will be providing seamless global services to wherever the customer is,"" a source at AT&T said. **********The venture will be owned 40 percent by AT&T and 60 percent by Unisource, which is owned by the Dutch phone company KPN, Telia of Sweden and Swiss Telecom PTT and groups their international business. Unisource will shortly take in Spain's Telefónica. **********The partners' investment in the venture will be substantial but less than the $1 billion that British Telecom and MCI have committed to Concert, their vehicle for serving the global corporate market, the source said. AT&T has said it would spend as much as $350 million on a European venture. **********The venture, like Concert and Atlas, targets the fast-growing business of providing virtual private networks to multinationals, a kind of one-stop shopping that allows companies to make phone calls or send data between, say, Frankfurt and Chicago as easily as they now do within their head offices. **********Unisource has been cooperating since early this year with AT&T's World Partners, a global marketing and traffic- sharing alliance that also includes KDD of Japan and Singapore Telecom."
https://www.nytimes.com/1994/08/02/business/company-reports-cigna-corp-cin.html,Bloomberg News,1994-08-02,,254,,The New York Times,Business Day,Statistics,article,"CIGNA CORP. (CI,N)","COMPANY REPORTS; CIGNA CORP. (CI,N)"," **********The Cigna Corporation said yesterday that second-quarter profit before gains on investments rose 74 percent on improved health and life insurance operations. The insurer said profit from operations climbed to $120 million, or $1.65 a share, from $69 million, or 96 cents a share, a year earlier. **********In the most recent quarter, a $15 million gain from the sale of investments resulted in net income of $135 million, or $1.86 a share. In the year-earlier period, a $19 million gain from investment sales led to net income of $88 million. Revenues fell to $4.54 billion in the quarter from $4.56 billion a year earlier. **********""We are pleased with the continued strong performance of our health, pension and life businesses,"" Wilson H. Taylor, Cigna's chief executive, said. ""While property and casualty results remain weak, I expect recent initiatives to produce future improvements."" **********Profit from operations, or earnings excluding investment gains, in Cigna's employee life and health benefits division, which includes the indemnity and health maintenance operations, rose to $130 million from $104 million. The increase resulted from fewer claims and increased membership in health maintenance organizations. **********Cigna said a loss from operations in its property and casualty operations narrowed to $67 million in the second quarter from $79 million a year earlier. The narrowed loss was attributed to improved results internationally and lower catastrophe losses. **********The reduced revenue is primarily a result of total premiums and fee income dropping to $3.44 billion from $3.50 billion."
https://www.nytimes.com/1994/10/20/business/company-news-north-american-mortgage-stock-falls-25-percent.html,,1994-10-20,,126,,The New York Times,Business Day,News,article,NORTH AMERICAN MORTGAGE STOCK FALLS 25 PERCENT,COMPANY NEWS; NORTH AMERICAN MORTGAGE STOCK FALLS 25 PERCENT," **********The North American Mortgage Company, which said in August that it was looking for a buyer, said yesterday that it had not received a satisfactory bid, setting off a sharp selloff of the company's shares. The stock of North American Mortgage plunged $6.625, to $19.375, on the New York Stock Exchange, where its 25 percent decline was the worst of the day. The company, based in Santa Rosa, Calif., hired Morgan Stanley & Company to explore ""strategic alternatives,"" including the sale of the company. ""Although we had discussions with several parties, we did not receive any proposals that we believed were in the best interests of our shareholders,"" the company said in a statement. North American Mortgage has 109 offices in 29 states.(Reuters)"
https://www.nytimes.com/1994/06/09/business/company-news-pat-robertson-group-will-buy-ice-capades.html,Richard Ringer,1994-06-09,"Benefiting from the strong cash flow from its Family Channel cable television network, International Family Entertainment agreed yesterday to buy Dorothy Hamill's Ice Capades for an undisclosed amount.

The exact purchase price has not been determ...",503,,The New York Times,Business Day,News,article,"COMPANY NEWS;
Pat Robertson Group Will Buy Ice Capades","COMPANY NEWS;
Pat Robertson Group Will Buy Ice Capades"," **********Benefiting from the strong cash flow from its Family Channel cable television network, International Family Entertainment agreed yesterday to buy Dorothy Hamill's Ice Capades for an undisclosed amount. **********The exact purchase price has not been determined because International Family Entertainment is negotiating on just what assets of the ice show the company will buy. ""Everyone has agreed to the deal,"" said Timothy Robertson, president and chief executive of International Family Entertainment. ""It's just that a couple other partners are working it through,"" His father, Pat Robertson, the evangelist, is chairman of the Virginia Beach, Va., company. **********Ms. Hamill, a gold metal skater in the 1976 Winter Olympics, and her husband, Kenneth Forsythe, bought the ice show in June 1993 after its operators had filed for bankruptcy. Their principal investor in the Ice Capades is Ben Tisdale, an Alaskan businessman.New Subsidiary Planned **********Under the deal announced yesterday, International Family Entertainment would create a new subsidiary, Dorothy Hamill International, that would purchase the assets of the ice show. Ms. Hamill and Mr. Forsythe have agreed to serve for a minimum of five years as president and chief executive officer, respectively, of the new subsidiary. Both will continue to produce the Ice Capades. **********""The Hamill acquisition is very much in line with Tim Robertson's policy of building a very stable block of family entertainment,"" said John Reidy, a media analyst for Smith Barney. **********Shares of International Family Entertainment closed yesterday at $16.25, up 62.5 cents, in New York Stock Exchange trading. **********The Ice Capades, which expects to draw a crowd of three million people during its 1994-1995 shows, is ""close to breaking even,"" said the younger Mr. Robertson. He said the ice show was expected to become profitable after it is linked with International Family Entertainment's broadcasting operations. The ice show will produce specials which will air on the Family Channel. And International Family Entertainment's distribution arm, MTM Entertainment, will sell the specials to broadcast networks, domestic syndicates, and home video and pay-per-view markets. **********Those efforts would raise the ice show's gross annual revenues of $20 million by at least 30 percent in the first year after the acquisition, said the younger Mr. Robertson. International Family Entertainment has been acquiring companies that provide synergies with its Family Channel network. Previously the company acquired the Great American Entertainment Company, which produces live musical variety shows in three theaters in Myrtle Beach, S.C. The company also owns the Cable Health Club Channel. **********In the first quarter this year, International Family Entertainment had revenues of $53.2 million. **********The Family Channel is one of the country's largest advertiser-supported basic cable television networks, reaching about 95 percent of cable households and 63 percent of all television households."
https://www.nytimes.com/1994/07/20/business/aviall-inc-avln-reports-earnings-for-qtr-to-june-30.html,,1994-07-20,,113,,The New York Times,Business Day,Statistics,article,"Aviall Inc.(AVL,N) reports earnings for Qtr to June 30","Aviall Inc.(AVL,N) reports earnings for Qtr to June 30",
https://www.nytimes.com/1994/10/11/world/nato-requests-a-broader-right-to-attack-targets-in-bosnia.html,Roger Cohen,1994-10-11,,640,,The New York Times,World,News,article,NATO Requests a Broader Right to Attack Targets in Bosnia,NATO Requests a Broader Right to Attack Targets in Bosnia," **********In a challenge to the United Nations, NATO has formally requested radical changes in its mandate in Bosnia, including the right to strike against numerous targets at once. **********The request, made in a letter to Secretary General Boutros Boutros-Ghali on Friday, reflects mounting concern within the alliance over a loss of credibility in Bosnia. **********Senior United Nations officials here said the letter demands that NATO be given four targets to hit whenever air strikes are called for in Bosnia, rather than one. The letter also says that, contrary to current practice, no advance warning should be given to the party being attacked. **********Moreover, in a departure from the insistence by United Nations military commanders in Bosnia that the size of air strikes be determined exclusively by the degree of provocation, the NATO letter underscores that any such action must be ""robust and effective."" **********NATO officials say they were embarrassed last month when a ""pinprick"" air strike hit only an empty Serbian tank, after the Bosnian Serbs had been given ample warning that planes were on their way to Sarajevo. The selection of the target by United Nations commanders and their warning to the Serbs angered NATO commanders, who follow a doctrine of using overwhelming force against an enemy. **********Under the current ""dual key"" approach in Bosnia, United Nations commanders call in NATO air strikes and choose the targets. **********The request for more latitude has caused deep unease just at a time when the United Nations mission is under pressure from the Bosnian Serbs. Last week Yasushi Akashi, the top United Nations official in the former Yugoslavia, was told by Radovan Karadzic, the leader of the Bosnian Serbs, that Dr. Karadzic is considering asking peacekeeping forces to leave territory held by the Serbs. This territory amounts to 70 percent of Bosnia, and it would be extremely difficult for the United Nations to function without access to it. **********""The Bosnian Serb view is that their relative position is worsening, so it is better to fight now than later,"" said one United Nations official present at the meeting between Mr. Akashi and Dr. Karadzic. ""They argue, with some military logic, that peace or war is acceptable to them, but the current half-state is detrimental."" **********With their supply links to Serbia now largely cut by the Serbian President, Slobodan Milosevic, the Bosnian Serbs feel time is working against them. Their anger at Mr. Milosevic is enormous. Indeed, Dr. Karadzic refers to the Serbian President as ""that so-called Serb."" **********If the Bosnian Serbs go through with their threat to force United Nations troops from territory they hold -- and they say they will make a decision by Wednesday -- Mr. Akashi would be in an extremely delicate position. **********The three Muslims enclaves in eastern Bosnia -- Srbrenica, Zepa and Gorazde -- depend on United Nations food and military protection that can reach them only through Serbian-held territory. In addition, Sarajevo would become entirely dependent on air shipments. **********""Our argument to the Serbs is if they throw us out, they lose their last contact with the outside world,"" one United Nations official said. ""But they are very angry, and it is not clear they will listen, so we are making active preparation to work in a much more hostile environment."" **********Against this backdrop, the NATO demand for the right to make more punishing air strikes has placed the United Nations mission here in a tight corner. **********If the request is rebuffed, the United Nations strained relations with NATO could reach a breaking point.  But if Mr. Boutros-Ghali grants the request, he risks leading United Nations troops into a confrontation with the Serbs that could make the delivery of aid impossible."
https://www.nytimes.com/1994/12/06/business/ge-s-diamond-victory.html,,1994-12-06,,38,,The New York Times,Business Day,Summary,article,G.E.'s Diamond Victory,G.E.'s Diamond Victory," **********In a stunning victory for the General Electric Company, a Federal judge threw out a criminal case yesterday in which the company was accused of conspiring to fix the world price of industrial diamonds.  Article, page D2."
https://www.nytimes.com/1994/06/19/business/technology-desktop-computers-reshaping-the-way-ads-are-made.html,Robert Calem,1994-06-19,,1085,,The New York Times,Business Day,News,article,Technology; Desktop Computers Reshaping the Way Ads Are Made,Technology; Desktop Computers Reshaping the Way Ads Are Made," **********THE cowboy dances around the bar and throws pick-up lines at the camera. ""Darling, you got real pretty hair,"" he says with an exaggerated Western accent. ""What's the matter? Cat got your tongue?"" **********The point of this television commercial is to ask, wouldn't you rather be home Saturday night watching Home Box Office than at some bar trying to fend off the yahoos? **********It is also one of a new breed of TV ads that was created with the help of a personal computer and off-the-shelf software, a technological advance that advertising agencies say could trim thousands of dollars from the cost of making commercials. **********The new method helps advertising agencies reduce their reliance on expensive middlemen -- the production houses where TV ads are usually constructed -- and lowers the costs they pass on to clients. A production house might charge up to $1,000 an hour, but an agency might charge its client only about $175 an hour to do the work itself. **********Although the final versions of commercials are still being produced at production houses, rough preliminary versions can now be done on a computer. Before, an agency would draw out the ad, shot by shot, on a storyboard. Video would be shot and the production house would make the ad. The ad would then be shown to the client. If the client demanded changes, the expensive process would continue until the client was satisfied. **********Just as computers have enabled some car designers to do away with clay models and aerospace engineers to dispense with mechanical drawings, computers have greatly streamlined the art of advertising. **********Storyboards containing sound and motion can now be produced on standard desktop computers. Video images can be put into the computer and manipulated into a rough commercial, which is then transferred to a video tape and shown to the client. The creative team can alter the rough commercial until everyone is happy with its message. Then and only then will the elements be sent to the production house for a final version. The end result: fewer costly visits to the production house. **********""You're not blowing your whole budget up front,"" explained Sally C. Face, manager of computer systems at BBDO New York, which produced the dancing cowboy ad for HBO. The result is fewer cost overruns and, ultimately, happier clients. **********In the past, video playback on a personal computer was often limited to half speed and it could only be displayed on a small part of the computer's screen. Now, improved methods for digitizing, compressing and decompressing video signals, as well as more powerful computers and improved software -- like Adobe Premier, Adobe Photoshop, Elastic Reality and Macromedia Director -- allow full-motion, full-screen playback and fancy special effects like morphing, in which one picture metamorphoses into another. **********Systems for editing digitized video signals can be purchased for less than $20,000, according to Gerald T. Monti, executive vice president of Common Sense Inc., a consulting firm in Seattle, Wash. He predicted that within five years, digital video will have infiltrated nearly every aspect of TV ad production. **********Only a few of the largest agencies and pioneering smaller firms have started using new digital video tools in the creative process. One of the trendsetters is BBDO New York, whose clients include Pepsico, Apple Computer, Home Box Office and Tambrands. The agency is pushing its 130 art directors to use desktop computers to create video rough drafts of TV commercials to show clients and prospects. **********Long-term plans include building a video data base of old commercials so that the video can be used in making rough drafts of new commercials. These versions are called rip-o-matics because they often use video ripped off from the old commercials. The computers can also produce animatics, another rough version that uses animated illustrations and a soundtrack. **********Ms. Face said about a dozen art directors at BBDO have taken the technological leap, and more are being trained in the agency's Video Graphics Room, which opened this month and cost $50,000 to equip. **********Other agencies, like Foote, Cone & Belding in San Francisco, have built similar studios and more agencies are expected to follow. At Foote, Cone, the video room is ""used primarily to develop ideas, to conceptualize TV commercials,"" said Geoffrey A. Katz, director of creative technologies. About a quarter of the time, it is also used to produce examples of commercials to show to consumer focus groups. **********Foote, Cone's studio, called Cybertank, cost $100,000 to build, according to Mr. Katz, who said it has ""more than paid for itself."" Last year, the room was used to develop more than 50 television commercials, including a recent one for Zima, Coor's new malt beverage. **********A similar room at Ogilvy and Mather in Los Angeles is used to create commercial prototypes, according to Kevin McManis, director of creative technology. ""We do those for new business pitches and for consumer focus groups to make sure commercials are effective."" Ogilvy's room, which cost $85,000 to equip in January, 1993, earned the agency $66,000 in its first year, Mr. McManis said. **********And Kevin W. Moehlenkamp, BBDO's creative supervisor, pointed to another possible advantage of producing high-quality rough drafts on the computer. ""Probably our success at selling commercials to clients will go up, too,"" he said. **********But even among those who are already using the new technology, there are skeptics. ""Where does the creative's role end? Traditionally, at dreaming up the spot,"" said Jake Prescott, creative technology director at Ogilvy & Mather in New York. ""It's important not to run away with the technology. Not every art director should be a video editor."" **********And Elizabeth Wood, the president of Egeland Wood & Zuber Inc. of Scotia, N.Y., a technology consultant to advertising agencies, said, ""Clients don't always see the difference between a video rough draft and a finished commercial. I've heard of one agency that went out and shot low quality video"" for a video storyboard. **********But then, contrary to the agency's intent, ""the client liked the grainy look, and the agency had to recreate it using very expensive equipment."" **********""Up front, you let the client know that this isn't the actual commercial,"" admitted Mr. Moehlenkamp, ""or you run the risk of 'demo love.' """
https://www.nytimes.com/1994/01/14/world/british-scandals-jeopardizing-party-s-back-to-basics-effort.html,Richard Stevenson,1994-01-14,,807,,The New York Times,World,News,article,British Scandals Jeopardizing Party's 'Back to Basics' Effort,British Scandals Jeopardizing Party's 'Back to Basics' Effort," **********To Britain's Conservative Government, racked by internal dissension and searching for a fresh approach after more than 14 years in power, the adoption several months ago of a ""back to basics"" strategy emphasizing ""family values,"" law and order and a commitment to education seemed just the ticket. **********But now even that strategy, initially viewed as as a politically safe anodyne to the squabbling in the party and the Government's dismal standing in public opinion polls, has blown up in Prime Minister John Major's face. **********Having warned in speeches of the perils to society of a loss of moral values and the rising number of single mothers, Mr. Major and other party leaders have been embarrassed by disclosures over the last few weeks about the sex lives of a number of prominent Tories. In the most publicized case, a mid-ranking minister in the Environment Department, Tim Yeo, who had been among those preaching traditional values, was forced to resign after admitting that he had fathered a child last year in an extra-marital affair. **********In a second case, the wife of another minister, Lord Caithness, was found dead last week on the eve of her 19th wedding anniversary, apparently a suicide. Lady Diana Caithness had been distraught, her parents said in newspaper interviews, because her husband had been having an affair. Lord Caithness resigned his post as minister for shipping after his wife's death. Housing-Voting Scandal **********Mr. Major's problems spread today when an official investigation into the management of the nation's most prominent local government, the Tory-controlled council in London's Westminster district, concluded that officials had manipulated the sale of government-owned housing in 1990 in an attempt to bring more Conservative Party voters into wards where electoral strength hung in the balance. The officials, who include one current Conservative member of Parliament, Barry Legg, denied any wrongdoing. **********The investigation, said Jack Straw, a top Labor Party official, ""shows that the Tory Party is rotten and amoral to the core."" He added, ""They have abandoned basic principles of public morality."" **********Faced with an almost gleeful onslaught of criticism from the opposition parties, Mr. Major has sought to decouple his ""back to basics"" strategy, the centerpiece of his Government's domestic policy, from questions of personal morality, saying his emphasis is on issues like improving schools. But with newspapers, tabloids and the ""quality"" press alike, dominated each day by headlines about what the Government's critics contend is its hypocrisy, Mr. Major has had trouble shaking off troubles he dismissed as ""a little flurry."" **********One of his ministers, Alastair Burt, was heckled and booed when he spoke in London today at a conference on family issues. He was followed by Sara Keays, whose extra-marital affair with Cecil Parkinson, a prominent Tory, led to a child and his resignation from the Government in 1983. **********""What is intolerable is to be lectured by political leaders on how we should live, persuaded to vote for them according to their lofty principles, and then they expect us to put up with them whatever they do when we find out they are living a lie,"" Miss Keays said. Attacked in Own Party **********In political terms, Mr. Major is clearly heading into a critical period.  Even in his party, he is increasingly under attack for failing to articulate a direction for the party and the nation. His only major initiative apart from ""back to basics"" has been a high-risk effort to seek peace in Northern Ireland. So far, little progress has been made in the face of continued violence by the Irish Republican Army. **********Despite slow but steady improvements in the economy -- unemployment figures released on Wednesday showed that joblessness dipped to 9.8 percent in December, the first time it had been below 10 percent in 18 months -- the Government's ratings in the polls have plummeted to ominously low levels. **********The most recent poll, published by The Guardian on Wednesday, showed 50 percent of respondents saying they would vote for the opposition Labor Party in a general election, with the Conservatives at 26 percent and the Liberal Democrats at 20 percent. Mr. Major does not have to call a general election until 1997. **********Advisers to Mr. Major had expressed optimism late last year that 1994 would allow the Prime Minister to regain his authority in the party, which was deeply split last year over whether to back Mr. Major's call to approve the Treaty on European Union. Mr. Major won that fight, but only barely. Now political analysts are again questioning whether Mr. Major would be able to survive a poor showing by the party in June's elections for the European Parliament, and pointing to Kenneth Clarke, the Chancellor of the Exchequer, as his most likely successor."
https://www.nytimes.com/1994/06/24/business/company-news-sanofi-to-get-part-of-kodak-drug-unit.html,Milt Freudenheim,1994-06-24,,751,,The New York Times,Business Day,News,article,Sanofi to Get Part of Kodak Drug Unit,COMPANY NEWS; Sanofi to Get Part of Kodak Drug Unit," **********Taking a long stride on its way out of the drug business, Eastman Kodak said yesterday that the Sanofi Group, a French pharmaceutical company, had agreed to buy the prescription drug business of Sterling Winthrop, a Kodak subsidiary, for $1.68 billion. **********The deal opens the way for a second big sale by Kodak because Sanofi relinquished its minority interest in the over-the-counter drug business of Sterling. Analysts valued the interest at $150 million, raising the value of the deal to $1.83 billion. **********Bayer A.G., the German pharmaceutical company, has said it is interested in buying the over-the-counter unit, which includes the United States franchise for Bayer aspirin, as well as Panadol, an acetaminophen analgesic, which competes overseas with Johnson & Johnson's Tylenol. Kodak, based in Rochester, had said last month that it planned to sell its drug, diagnostic and household products divisions. **********Some analysts said Kodak, through these sales, had a good chance of eventually making up the $5.1 billion it paid for Sterling in 1988, albeit at lower profits than could have been earned by simply investing in bonds. **********Shares of Eastman Kodak rose 75 cents yesterday, closing at $47.50 on the New York Stock Exchange. **********Samuel D. Isaly, an analyst with Mehta & Isaly Worldwide Drug Research, said the announcement was ""very good for Sanofi and very good for Kodak."" He said Kodak might get $2 billion for the over-the-counter drug business, which had about $1 billion in sales last year. **********As it strips down to its core imaging businesses, Kodak could receive $1 billion to $2 billion more from the sale of its household products and clinical diagnostics units, analysts said. Kodak is also keeping a new $350 million research building in New Jersey, which will be leased to Sanofi. **********""When the divestitures are complete, Kodak will be entirely focused on imaging,"" said George M. C. Fisher, the company's chairman and chief executive. **********Paul McAfee, a spokesman for Kodak, said ""active discussions"" were under way with prospective buyers for several of the company's units. Kodak plans to use part of the proceeds to pay down $7.1 billion in debt, most of which went toward financing the 1988 Sterling purchase. **********In the deal, Sanofi will get Sterling Winthrop products that had $1.2 billion in 1993 sales, as well as a United States sales force for its own drugs. Sanofi and Sterling formed a worldwide marketing alliance three years ago, and Sanofi had first rights to buy the drug units. **********Largely because of that alliance, ""this was the hardest piece for Kodak to sell,"" said Brenda Lee Landry, an analyst with Morgan Stanley. **********Eugene G. Glazer, an analyst with Dean Witter Reynolds, noted that if Sanofi had not bought the unit, a deal ""would have been complicated for somebody else."" **********Through licensing arrangements, Sanofi has granted United States marketing rights for its drugs to companies including Syntex Inc., Abbott Laboratories and Sandoz Ltd. Last year, Sanofi received about $80 million in royalties on $500 million in American sales of its products, which include Ticlid, a stroke preventive, and Deprenyl for Parkinson's disease. **********""It is important for me to be in the United States,"" said Jean-Francois Dehecq, chairman of Sanofi, in a telephone interview from Paris. ""Sterling is just the right size for us."" **********The French company is preparing to introduce a number of new drugs. It is spending $300 million on research this year, or about 15 percent of its $2 billion in worldwide drug sales, and hopes to get Federal regulatory approval for new treatments for osteoporosis and cancer in 1996 and 1997. **********Mr. Isaly said the price for the Sterling unit was ""broadly in line"" with the $5 billion Roche Holdings agreed last month to pay for Syntex. He said Sterling Winthrop had about $70 million in after-tax profits on the $1.2 billion in 1993 sales. He projected that Syntex would have net income of $325 million on sales of $1.94 billion in the fiscal year ending next month. **********With the Sterling unit, Sanofi will be among the 20 largest drug companies in the world and the 10 largest in Europe. **********Mr. Dehecq said the company planned to concentrate on human health products and would divest units that produce seeds, Entremont cheeses and drugs for animals. **********The company plans to keep its perfume division, which includes the Yves Saint Laurent line. The Sanofi Group had $4.15 billion in 1993 sales."
https://www.nytimes.com/1994/11/12/business/currency-markets-dollar-ends-little-changed-in-quiet-holiday-trading.html,Bloomberg News,1994-11-12,,395,,The New York Times,Business Day,News,article,Dollar Ends Little Changed In Quiet Holiday Trading,CURRENCY MARKETS; Dollar Ends Little Changed In Quiet Holiday Trading," **********The dollar was little changed in quiet trading yesterday as most American banks operated with limited foreign exchange staff because of the Veterans Day holiday. **********The dollar was unchanged at 97.73 yen in New York trading; it edged up to 1.5305 German marks, from 1.5285 marks on Thursday. **********Traders are waiting to see if the Federal Reserve will raise interest rates after its policy-making committee meets on Tuesday. The Fed is expected to raise short-term interest rates by 50 basis points, or half a percentage point, to keep inflation in check. But some traders say it will take a larger increase in rates to keep the dollar from weakening again. **********""Fifty basis points won't be enough to support the dollar, because that's so widely expected,"" said David Solin, a partner at Foreign Exchange Analytics, a New York consulting firm. **********Inflation erodes the value of fixed-income investments like bonds, and fears that inflation will accelerate have weighed down the bond market and the value of the dollar this year. Many traders say the dollar is unlikely to strengthen until the United States bond market stages a significant recovery. And that is unlikely to happen until the Fed convinces the bond market that it is doing enough to quell inflationary pressures. **********""The Fed has to say it's achieving a tight monetary policy rather than aiming for a neutral one,"" said Marc Chandler, director of research at Ezra Zask Associates, a Norfolk, Conn., hedge fund with $160 million under management. **********Mr. Chandler, however, thinks the dollar's descent may be over. ""The bulk of bad news has been discounted for the dollar,"" he said. **********The dollar has fallen about 13 percent against the yen and the mark so far this year. **********In other currency trading yesterday, the Swedish krona rose against the mark and the dollar ahead of a referendum on whether Sweden should join the European Union. A ""yes"" vote would help the krona by forcing Sweden to cut deficit spending to meet union economic requirements. Opinion polls show almost an even division between voters who favor joining the European Union and those who are opposed. **********In New York, the Swedish krona was last quoted at 7.2437 kronor to the dollar, stronger than 7.2589 kronor on Thursday. **********The British pound slipped to $1.5960, from $1.6000 on Thursday. The dollar was little changed against the Swiss franc, at 1.2830 francs, down from 1.2831 francs on Thursday."
https://www.nytimes.com/1994/02/17/business/company-news-prudential-image-mending-stumbles.html,Kurt Eichenwald,1994-02-17,,820,,The New York Times,Business Day,News,article,Prudential Image-Mending Stumbles,COMPANY NEWS; Prudential Image-Mending Stumbles," **********When Prudential Securities recently began a $22 million advertising campaign to repair its tattered image after its limited partnership scandal, it chose a few employees to star in commercials and give the firm a human face. **********But, in picking two brokers for the job of presenting a new, cleaned-up image, the firm apparently chose one who has been touched by allegations of wrongdoing in its past. **********In the commercial, that broker, Jeff Daggett, details reasons investors should trust him and the firm. ""I tell rookies a good relationship evolves from prospect to client to friend,"" he says. ""I try to recommend investments that won't jeopardize my clients' last years on the planet."" 'I Was Misled' **********That is not how all of the broker's clients have seen him. A Roman Catholic priest has filed complaints against Mr. Daggett, saying the broker inappropriately sold him limited partnerships, offered misleading legal advice and then abandoned the account. The former client, Msgr. Maximos Mardelli, 81, filed the complaints in recent months with the National Association of Securities Dealers and state regulators. Yesterday, his lawyer, Joseph M. Lovretovich, filed a $750,000 lawsuit on the monsignor's behalf against Mr. Daggett and Prudential. **********""I was misled by Mr. Daggett,"" Monsignor Mardelli said in a telephone interview, adding that he must continue to work full time, despite his plans to retire in 1990, because of his losses. When the investments soured, Mr. Daggett ""didn't tell me, and then he just dropped me completely,"" Monsignor Mardelli said. **********In addition to selling partnerships himself, Mr. Daggett was assistant manager for the firm's Los Angeles branch, which sold a large number of partnerships. Government regulators have said the firm misled investors about the safety and returns of the partnerships. 'Spotless' Record **********Mr. Daggett declined to comment. William Ahearn, a Prudential spokesman, said the firm never received any complaints about Mr. Daggett from the N.A.S.D. or California regulators, as they would have if such complaints had been filed. ""This matter has all the trappings of a lawsuit that is simply aimed at generating publicity,"" Mr. Ahearn said in a statement, adding that Mr. Daggett's industry compliance record ""is spotless."" He said that the client made the purchases in question more than six years ago and that the suit ""was never preceded by a formal or informal complaint."" **********But California regulators confirmed yesterday that they recently received the monsignor's complaint. A copy of his Oct. 12 complaint to the N.A.S.D. was provided to The New York Times several months ago, before Mr. Daggett appeared in the ads. **********The suit against one of the brokers chosen for the firm's commercials underscores the depth of Prudential's troubles. Many senior brokers sold the partnerships now staining the firm's image, with the result that when Prudential tries to move beyond the scandal, often some remnant of the past hinders the effort. **********Prudential is not the first scandal-plagued firm to trip on its own ads. In 1987, Drexel Burham Lambert, during the fraud investigation of its junk bond operations, started a campaign to counter its image as deceitful. But the commercial, which spoke of the benefits of junk bonds to Vidalia, La., backfired when an article revealed its statistics were fudged and that the town shown in the ad was not Vidalia but another, more picturesque city. **********Mr. Daggett, a heavyset man, fit the unvarnished image the firm sought for its ads. The ads, by Deutsch/Dworin Inc. in New York, are not glitzy, but are filmed in black and white with employees reading remarks off note paper to describe how the firm is straight with clients. In his ad, Mr. Daggett stresses that theme, saying, as he belittles his own unattractive tie, that he has ""never been a flashy, slick sales guy."" **********But in the lawsuit, Monsignor Mardelli portrays Mr. Daggett as just that. According to the suit, the monsignor told Mr. Daggett and the brokers who handled the account before him that he wanted his money, much of which came from an inheritance, to be conservatively invested. **********Instead, records show, the money was invested largely in Prudential limited partnerships and junk bond funds. After Mr. Daggett took over the account, he sold the monsignor $125,000 worth of a real estate investment, VMS Mortgage Investment fund. The suit says Mr. Daggett assured the monsignor of the safety of VMS, but the investment collapsed. **********In 1991, the complaint says, Mr. Daggett told the monsignor he could only recover money from his VMS losses by joining a class-action settlement. But he could have filed an arbitration, and potentially receive all his money back, rather than the pennies on the dollar in that settlement. **********In August 1992, the broker left the account, making it into a so-called house account without broker representation. After that, the client lost touch with Mr. Daggett. ""He just ignored me,"" the monsignor said."
https://www.nytimes.com/1994/08/21/business/manager-s-profile.html,Carole Gould,1994-08-21,,127,,The New York Times,Business Day,Biography,article,Manager's Profile,Manager's Profile," **********Earl McEvoy Fund: Vanguard High-Yield Corporate Portfolio, $2.2 billion in assets. Manager since 1984 inception. (Sponsor: The Vanguard Group, Valley Forge, Pa.) **********Born: March 9, 1948; Santa Monica, Calif.  Education: B.A., English, Dartmouth College; M.B.A., Columbia University.  Last vacation: A week skiing with family in Vermont last March.  Fund performance: One year, through June: +1.9% (all fixed-income funds:  -1.4%); five years, annualized: +8.9% (+7.4%).*  Bond market view: ** (self-rating; ***** = most bearish).  Bond pick: Fort Howard Paper because ""I believe they will do an I.P.O. and use the proceeds to pay down debt,"" strengthening their balance sheet.  Current strategy: ""Blue-chip junk"" -- a defensive portfolio that limits losses in recessions and holds down gains in strong markets. *Source: Morningstar Inc."
https://www.nytimes.com/1994/09/19/world/pulse-lottery-and-gambling.html,,1994-09-19,,118,,The New York Times,World,News,article,Lottery and Gambling,PULSE; Lottery and Gambling," **********Many states, including New York and Connecticut, have been debating whether to legalize casino gambling to generate revenue. But some gambling experts say tax revenues will eventually reach the point of diminishing returns as more and more forms of gambling are legalized. Even with casino gambling, New Jersey has seen tax revenues that are derived from gaming shrink as a percentage of the state's budget. In other states, some officials fear that tax receipts from lotteries and parimutuel betting will be hurt if they legalize casino gambling. Parimutuel receipts are already falling across the region. In New York, legalizing casino gambling would require an amendment to the state's Constitution and voter approval in a referendum."
