_key,writer_name,pub_date,snippet,word_count,score,source,section_name,type_of_material,document_type,main_headline,print_headline,body_text
https://www.nytimes.com/1999/05/28/business/company-news-dime-is-buying-28-long-island-branches-from-keycorp.html,Bridge News,1999-05-28,"Dime Bancorp will buy all 28 Long Island branches of Keybank NA, subsidiary of Keycorp, for $210 million (S)",114,,The New York Times,Business Day,News,article,DIME IS BUYING 28 LONG ISLAND BRANCHES FROM KEYCORP,COMPANY NEWS; DIME IS BUYING 28 LONG ISLAND BRANCHES FROM KEYCORP," **********Dime Bancorp Inc. said yesterday that it would buy all 28 Long Island branches of Keybank N.A., a subsidiary of Keycorp, for $210 million. Under the agreement, Dime, based in New York, would gain about $1.3 billion of deposits and acquire $415 million of business and consumer loans. Dime, which is to pay a premium of 16.25 percent of deposits assumed, said the purchase would double its branch network in Nassau and Suffolk counties to 51 offices. Keycorp, based in Cleveland, said the sale was part of a plan to invest in higher-growth markets in the West. Shares of Keycorp fell 81.25 cents, to $34.4375, while Dime's stock was down 31.25 cents at $20.50."
https://www.nytimes.com/1999/10/26/business/world-business-briefing-europe-british-brewery-deal.html,Dow Jones,1999-10-26,British brewer and pub operator Wolverhampton & Dudley Breweries PLC agrees to acquire rival Mansfield Brewery PLC for $419 million in cash and stock; graph (S),67,,The New York Times,Business Day,News,article,BRITISH BREWERY DEAL,WORLD BUSINESS BRIEFING: EUROPE; BRITISH BREWERY DEAL," **********The Britain brewer and pub operator Wolverhampton & Dudley Breweries P.L.C. agreed to acquire a rival, Mansfield Brewery P.L.C., for $419 million in cash and stock. Mansfield had been for sale since July, when founding family trusts announced their intention to sell their combined 48 percent ownership. After the purchase, Wolverhampton & Dudley will own four breweries and operate nearly 2,000 pubs, mainly in England's Midlands region."
https://www.nytimes.com/1999/04/26/business/at-t-has-set-itself-some-tough-challenges.html,Seth Schiesel,1999-04-26,"Analysis of breadth of C Michael Armstrong's strategic ambition for AT&T, 18 months into his chairmanship of company; notes recent mergers and attempted mergers, some announced simultaneously, and wonders if AT&T's appetite has exceeded its abilit...",1136,,The New York Times,Business Day,An Analysis; News Analysis,article,AT&T Has Set Itself Some Tough Challenges,AT&T Has Set Itself Some Tough Challenges," **********Following the AT&T Corporation under C. Michael Armstrong has become an experience akin to watching one film sequel after another in the ''Jaws'' series. **********Just when you thought that Mr. Armstrong, AT&T's chairman of 18 months, could not possibly bite off another big deal, he does just that, and the masses in the communications industry are sent fleeing to find ways to cope. **********Last week's casualty may have been the Comcast Corporation, the big cable television operator. Just when it looked as if AT&T had settled down to manage its own $31.8 billion acquisition of Tele-Communications Inc., the No. 2 cable carrier, Mr. Armstrong swam into the middle of Comcast's pending $53 billion deal for the Mediaone Group and roiled the waters with an unsolicited bid for AT&T to buy Mediaone for $58 billion. **********Comcast may still win the batlle, but many analysts say that AT&T, with its superior financial power, will likely beat Comcast and win Mediaone -- if regulators allow it. That would make AT&T the nation's No. 1 cable television company, in addition to the nation's No. 1 long-distance telephone carrier. **********But like a voracious shark that ends up with a bunch of old license plates in its belly, AT&T may have a tough time digesting everything it has tried to swallow. The main question for AT&T now is whether its appetite has exceeded its ability to integrate its businesses into the lean yet powerful communications machine that Mr. Armstrong wants AT&T to become. **********As Mr. Armstrong propels AT&T headlong into the future he has envisioned, the company faces mounting challenges -- not only of management and strategy, but also of regulation and technology. **********Perhaps the most daunting management challenge for AT&T is the sheer breadth of Mr. Armstrong's strategic ambition. After John Zeglis, AT&T's president, was conspicuously absent during the company's Mediaone announcement last Thursday, several analysts wondered where he was. **********It turned out he was in Japan. There, over the weekend, AT&T and British Telecommunications, AT&T's new international partner, announced a joint investment of more than $1.8 billion to acquire a 30 percent stake in Japan Telecom, a communications carrier backed by the main Japanese railroad company. **********AT&T and British Telecommunications will also fold into Japan Telecom two of their existing Japanese ventures, with combined annual revenue of just more than $200 million. **********The announcement's near simultaneity with the Mediaone bid was either impressive or unnerving, because it demonstrated Mr. Armstrong's comfort with juggling multiple deals. In fact, the Japan Telecom and Mediaone deals ''are part of the same strategy,'' Mr. Zeglis said over the weekend. ''We want to go end-to-end delivering services for our customers on our own architecture.'' **********Despite AT&T's common goal of controlling its own architecture, or electronic infrastructure, there is a big difference between these two deals. AT&T's overseas ventures are aimed at serving big-ticket multinational corporate clients, while the company's cable television expansion is aimed at serving everyday residential consumers. And it is the company's hunger for residential customers that best explains AT&T's seeming feeding frenzy. **********It is clear by now that AT&T is terrified of the prospect of at least one of the local Bell phone companies, probably Bell Atlantic, being poised to win regulatory approval to enter AT&T's core long-distance business this year. **********By way of a harbinger, AT&T is well aware of what happened in Connecticut after the Southern New England Telecommunications Corporation, which did not need special approval, began offering long-distance service to Southern New England's local phone customers. Large numbers of Connecticut customers dropped long-distance service from AT&T, among others, to take a single package of local and long distance from S.N.E.T. **********AT&T's strategic planners hate to contemplate the millions of local phone customers who might drop AT&T phone service once Bell Atlantic is freed to offer long-distance service to customers along the Eastern Seaboard, or even just in New York. It is a much bigger worry for AT&T than for its principal long-distance rivals, MCI Worldcom and Sprint, because AT&T derives a much higher proportion of its long-distance revenue from residential consumers than do MCI and Sprint. **********Mr. Armstrong has decided that the solution is to counterattack the Bells by taking the war to a new front -- off the conventional local telephone network and onto cable TV systems. Through those cable lines, AT&T intends to offer local and long-distance calling, as well as Internet service. **********It will probably take a few years to determine whether that strategy is visionary or foolhardy. AT&T would like to offer its cable-based services using a variant of Internet technology. Because this is a largely experimental approach, it poses large technical challenges. It may, however, prove easier in Mediaone territories than in TCI areas, because Mediaone's network is generally more technically advanced. That is why AT&T is willing to pay more for Mediaone than it did for TCI, even though TCI has more customers. **********The cable strategy also raises management questions. AT&T is well practiced in telephone-network technology, but linking so much of its future to cable television networks means the company needs to rely on experts from outside the AT&T tradition. Foremost among them is Leo Hindery, the former No. 2 executive at TCI who now runs AT&T's cable operation -- but who is still largely unfamiliar with AT&T and its culture in offering telephone service. The same could be said for the highly respected Amos B. Hostetter, Mediaone's largest shareholder, who AT&T has said will become chairman of its cable and Internet unit if its Mediaone bid succeeds. **********But before Mr. Hostetter can come aboard, AT&T must not only fend off Comcast, but also convince Federal regulators that a combined AT&T-TCI-Mediaone would not wield disproportionate power in the cable television industry. Under Federal Communications Commission ownership rules, no single entity can control cable systems that together are available to more than 35 percent of the nation's households. But those rules have been suspended pending a review by the F.C.C. **********And there are financial imponderables. AT&T -- with backing from Chase Manhattan Bank and Goldman, Sachs & Company -- seems set to raise $30 billion in cash to support its Mediaone bid. But Standard & Poor's, the credit-rating agency, said on Friday that it was considering downgrading AT&T's debt to reflect the big financial burden the company will take on if it acquires Mediaone. **********The stakes for Mr. Armstrong, not to mention AT&T, are high. And they keep escalating. If the cable strategy works well, he will become known as one of the most visionary and dynamic executives of his day. If it does not, business history might one day recall him as a former I.B.M. executive who was passed over for the top job at that company and who, later, when given the chance to run AT&T, tried to prove too much. **********For now, at least, dynamic seems to be winning. And Mr. Armstrong, presumably, is looking for his next ''Jaws'' sequel."
https://www.nytimes.com/1999/09/12/business/private-sector-hail-to-the-author.html,,1999-09-12,"Prominent New York business people attend book signing party for Sen John McCain, Arizona re;ublican seeking Presidential nomination, whose has written family memoir, Faith of My Fathers; photo (S)",238,,The New York Times,Business Day,News,article,Hail to the . . . Author,PRIVATE SECTOR; Hail to the . . . Author," **********It was only a book party, of course. The book was ''Faith of My Fathers,'' a family memoir by Senator John McCain, the Arizona Republican who in real life is seeking the Republican Presidential nomination. The party was a  gathering at Michael R. Bloomberg's Park Avenue offices on Wednesday evening, organized by Mr. Bloomberg, Henry A. Kissinger and Georgette Mosbacher, who in real life is co-chairwoman of Mr. McCain's campaign. Some of the fattest checkbooks -- er, that is, most avid readers -- in the business world were there. **********Rubbing shoulders with Norman Mailer (''Armies of the Night'') was the investment banker Peter G. Peterson, a fellow author (''Gray Dawn''). Marshall N. Carter, chief executive of the State Street Corporation in Boston, dropped in after wrapping up the acquisition of the Wachovia Corporation's institutional trust and custody units. Herbert M. Allison Jr., who in July resigned as president of Merrill Lynch, looked cheerful and rested after a Vermont vacation. Both Wilbur L. Ross Jr., executive managing director of Rothschild Inc., and his estranged wife, former New York Lieut. Gov. Betsy McCaughey, were there -- but never in the same chattering cluster at the same time. **********The conversation was of nothing but politics, and the applause for Mr. McCain was loud and long. But as a twinkling Mr. Bloomberg reminded the crowd after his endorsement-like introduction of the candidate-author, ''This is only a book party.''   DIANA B. HENRIQUES"
https://www.nytimes.com/1999/03/02/business/company-news-corning-to-buy-cable-businesses-from-bicc-of-britain.html,Bridge News,1999-03-02,"Corning Inc to acquire telecommunications cable businesses of BICC PLC, British engineering concern, for about $133 million in cash (S)",100,,The New York Times,Business Day,News,article,CORNING TO BUY CABLE BUSINESSES FROM BICC OF BRITAIN,COMPANY NEWS; CORNING TO BUY CABLE BUSINESSES FROM BICC OF BRITAIN," **********Corning Inc., one of the largest makers of fiber optic cable, said yesterday that it planned to acquire the telecommunications cable businesses of BICC P.L.C., a British engineering concern, for about $133 million in cash. The deal includes BICC's 50 percent stake in Optical Waveguides Australia, a fiber optic business already half-owned by Corning. Separately, Corning, based in Corning, N.Y., said it expected to report an increase of 20 percent to 25 percent in first-quarter earnings because of a rise in demand for a new product that provides high data rate optical fiber service. The shares rose $3, to $56.50."
https://www.nytimes.com/1999/07/27/business/world-business-briefing-asia-philips-invests-in-korea.html,Stephanie Strom,1999-07-27,"Royal Philips Electronics, in what may be biggest foreign investment in South Korea, invests $1.6 billion in joint venture with LG Group's liquid-crystal-display unit (S)",68,,The New York Times,Business Day,News,article,PHILIPS INVESTS IN KOREA,WORLD BUSINESS BRIEFING: ASIA; PHILIPS INVESTS IN KOREA," **********In what is being called the biggest foreign investment in South Korea, Royal Philips Electronics announced completion of a $1.6 billion investment in a joint venture with the liquid-crystal-display unit of LG Group. Phillips said the venture would significantly improve its ability to make high-quality flat panel displays used in desktop and laptop computers and consumer electronics. Such displays have been in short supply.   Stephanie Strom"
https://www.nytimes.com/1999/06/20/business/midstream-does-it-take-a-manager-to-raise-a-child.html,James Schembari,1999-06-20,Jim Schembari article on how men can combine being successful at work with being successful fathers; comments on Tom Hirschfeld book Business Dad: How Good Businessmen Can Make Great Fathers; photo (M),689,,The New York Times,Business Day,News,article,Does It Take a Manager To Raise a Child?,MIDSTREAM; Does It Take a Manager To Raise a Child?," **********LEARNED to be a father the hard way. A year after my first child, Marian, was born, my wife got a job offer she couldn't refuse. But the job was 1,000 miles away. **********So until Marian was 3, Mommy came home on weekends and I was Marian's only parent during the week. During that time, I did many dumb things, but had to take her to the emergency room only once and learned not to change her diaper on an airplane as she squirmed on my lap. (The time I did, the man next to me moved to another seat after giving me his cocktail napkin.) **********If I hadn't been thrown into Daddy skills, I wouldn't have developed them. But in my wife's absence, I had to focus on Marian as hard as I focused on my job. With my next three children, I knew what I was doing. **********Many men, however, don't care to know. They have always thought that to succeed at work, they have to limit their responsibilities at home. **********But what if you combine the domains? Can you take skills that make you effective at the office and apply them to raising children? And can you take domestic skills to the office? **********Tom Hirschfeld, a venture capitalist at Patricof & Company who lives in Brooklyn, says you can. In his new book, ''Business Dad: How Good Businessmen Can Make Great Fathers (and Vice Versa),'' published by Little, Brown, he follows in the tradition of books that seek to draw management lessons from the likes of Attila the Hun, Jesus Christ and Pat Riley. But ''Business Dad,''  with chapter headings like ''The Org Chart,'' ''Conflict Resolution'' and ''Human Capital'' -- makes the point that raising a family isn't much different from doing a deal. **********Mr. Hirschfeld had an epiphany one night while he and his son, Benjamin, now 5, debated bedtime. ''I realized it was like negotiating deals,'' he said in an interview. ''I found that skills I had in the office could be often very useful to me as a father.'' **********Skills like discipline. ''Most business dads have heard of 'management by objective,' in which employees sign onto certain quarterly or annual goals,'' he writes. ''You can apply the same technique to discipline by getting specific about what you want from your children and what will happen if they do it or don't do it.'' **********Mr. Hirschfeld wrote the book with his wife, Julie, a psychologist. She told me that many fathers don't feel competent taking care of children and often make the kinds of mistakes that drive their wives crazy. **********''How could you not put a sweater in a diaper bag at the end of October?'' she asked. ''If you can manage deals in Frankfurt and Texas in your head, you can notice that you need a sweater in a diaper bag in October.'' **********Dr. Harold S. Koplewicz, director of the Child Study Center at New York University,  doubts that business skills offer the best approach to parenting. But if dads can relate to the idea, it's worth a try, he said. **********''The average American dad is spending about 10 minutes of quality time with their children'' a day, he said. ''In general, middle- and upper-middle-class men are doing more than their fathers did, but women still are doing more than their mothers. They are working, and they still have the lion's share of household responsibilities.'' **********Wess Roberts, author of ''Leadership Secrets of Attila the Hun'' (Warner Books), said Mr. Hirschfeld might be pushing management metaphors too far. ''You should leave the father at home and leave the executive at work,'' he said. ''You have to make calculated decisions at work. If you make calculated decisions at home, I think that wrecks the family environment.'' **********Mr. Roberts says that even Attila separated family and work. From what he knows about him, Mr. Roberts said, ''he would have been a very loving and doting father.  He wouldn't have tried to be king of the Huns at home.''"
https://www.nytimes.com/1999/01/22/business/trade-deficit-rises-setting-record-early.html,Sylvia Nasar,1999-01-22,"US trade deficit widens in November to $15.5 billion from $13.5 billion in October; deficit for first 11 months of 1998 is thus at $153.9 billion, exceeding 1987 record for full-year trade deficit; deficit is only 2 percent of gross domestic produ...",974,,The New York Times,Business Day,News,article,"Trade Deficit Rises, Setting Record Early","Trade Deficit Rises, Setting Record Early"," **********In a sign of how fast the American economy was growing at the end of the year and how quickly many other economies were slowing, the United States trade deficit widened sharply in November, setting a record for a year in just 11 months. **********As consumers and businesses took advantage of import bargains and exporters struggled to sell in shrinking markets, the gap between American exports and imports jumped to $15.5 billion, from $13.5 billion in October, the Commerce Department reported yesterday. **********With December remaining to be counted, the deficit for 1998 has already reached $153.9 billion, making it the worst year for trade since 1987, when the deficit was $153.4 billion, the previous record. **********''This is a pretty lousy report,'' said William Dudley, chief economist at Goldman, Sachs. **********To be sure, the deficit is not nearly as big relative to the size of the economy -- 2 percent of the gross domestic product in 1998 compared with 3.3 percent in 1987. And despite the surge in November, Mr. Dudley and other forecasters estimate that the economy grew at an annual rate of at least 4 percent in the fourth quarter. **********Things are likely to get worse before they get better, and further deterioration in the trade deficit may well slow the pace of what has become the longest peacetime expansion in United States history. **********Although the Asian economic crisis may be easing, growth in Europe is slowing and much of Latin America is stagnating or slipping into recession. **********What is more, any lift that American exports get from the weaker dollar will most likely take months to materialize. Most forecasters think that the trade deficit will keep getting bigger, although not as rapidly as in parts of 1998. **********Exports, which have been declining for most of the last year, fell by an additional 2 percent in November. The hardest-hit category was capital equipment -- aircraft, trucks and computers -- which accounts for nearly one-quarter of United States foreign sales. **********At the same time, imports of construction gear, machine tools and other capital equipment soared -- suggesting that American businesses were not cutting back as much on new investment as some economists had feared. **********The rise in the trade deficit is actually worse than the figures indicate because import prices have been falling in dollar terms as the currencies of Asian and Latin American countries have weakened and the world market for raw materials from copper to oil has plunged. On average, imported goods are 3.5 percent cheaper than a year earlier, while the cost of foreign petroleum products is down more than 34 percent. That means the volume of imports is even bigger than the statistics would indicate. **********Because of seasonal quirks in the Commerce Department's trade statistics, the figures typically look deceptively good in the fourth quarter. The fact that the fourth-quarter numbers look as bad as they do at this point does not bode well for the current quarter. **********Politically, the bulging trade deficit has become a serious concern for the Clinton Administration, underscored by the President's harsh words for Japanese steelmakers in his State of the Union address Tuesday night and his call for a new round of global trade talks. The Administration had already been urging the Europeans to import more, saying that the United States could not be the importer of only resort. **********Although the deficits with Japan and China appeared to narrow, indicating that the recent weakening of the dollar against the yen was having some effect, the true picture is hard to measure because trade figures from those countries, which are not seasonally adjusted, among other things, are widely questioned. **********Many American manufacturers have been hurt by intense price competition over the last year, and weak export markets have helped whittle  away their profits, touching off a painful round of cutbacks and layoffs. **********The growing trade imbalance also has some potentially negative implications for the dollar, as Alan Greenspan, the Federal Reserve chairman, warned in his testimony to the House Ways and Means Committee on Wednesday. The United States' rapidly expanding current-account deficit -- a broad measure of the nation's international transactions that covers not only trade but also overseas transactions such as tourism, investments, services and brokerage fees -- is becoming sufficiently large to call into question foreign investors' willingness to keep putting money into United States assets at the current pace. If the appetite for United States assets no longer keeps pace with Americans' appetite for imports, the dollar comes under a lot of pressure. **********That said, the trade deficit continues to be a boon to an economy that has been running flat out. Because American resources are stretched to the limit, with unemployment at its lowest level in a generation, the trade deficit is an important safety valve that helps keep inflation at bay. **********''If we had not had all the imports, the economy would have had to expand far beyond its capacity to do so,'' said Pierre Ellis of Primark Decision Economics. ''It's hard to believe that we wouldn't have had more inflation.'' **********If, for example, the trade deficit had not worsened this year, the economy would have had to grow 5.5 percent, instead of the estimated 4 percent or so, to keep up with roaring domestic demand. It is also hard to see how real incomes could have risen as they did if imports and foreign competition had not held down the prices of a wide variety of goods from clothes and heating oil to electronic gadgets. **********A separate report yesterday from the Department of Labor hinted at a possible softening in the tight labor market. First-time unemployment claims fell by 14,000, to 346,000 for the week ending on Jan. 16. But the four-week moving average, which economists prefer because it gives a truer reading of the underlying trend, rose to its highest level since early 1996 except for the period during a strike against General Motors last summer."
https://www.nytimes.com/1999/10/07/technology/as-net-turns-30-the-sequel-is-still-in-previews.html,Katie Hafner,1999-10-07,"Internet 2, developed in 1996 as the new technology backbone connecting universities much as they were in early days of Arpanet, forerunner of Internet, has received mixed reaction as to whether it represents bridge to 21st century or an expensive...",1946,,The New York Times,Technology,News,article,"As Net Turns 30, the Sequel Is Still in Previews","As Net Turns 30, the Sequel Is Still in Previews"," **********THIRTY years ago this fall, the Internet got its start as the Arpanet, a Government-financed computer network for universities and military sites. That network has gradually morphed into today's Internet, which 200 million people around the world use, misuse, cherish and curse. **********About three years ago, a project called Internet2 began. It involves a a new high-speed data backbone connecting universities, much like the way they were connected in the original Arpanet. It is one of several attempts to steer a future course for the connected world, a reinvention of the Net meant to feed new technologies to the public eventually. But opinion is divided on whether it is the bridge to the 21st century or an expensive dead end. **********Proponents of the Internet2 project, whose users are almost exclusively at universities, say it is a unique sandbox in which researchers can conduct experiments in areas like advanced videoconference techniques, virtual reality and telemedicine. They say the technological innovations to emerge from the project will quickly filter down to the ''commodity'' Internet, as the general Internet is sometimes called. **********Critics, on the other hand, say the project is falling short of its original goals, that it has little technical innovation to show for three years of work and that much of Internet2's prodigious capacity often stands idle. Further, they say, the expense to universities outweighs the project's usefulness to faculty and students. **********Internet2 started with much fanfare in 1996 as a high-capacity private network for researchers at universities to use for developing and testing futuristic applications that require a lot of bandwidth. **********''The people who started Internet2 were looking back on this kind of nostalgically as the days when universities had the Net to themselves and now they don't,'' said Vinton G. Cerf, an Internet leader who is senior vice president for Internet architecture and technology at MCI Worldcom, which supplies part of the high-speed backbone for Internet2. ''And now they were all going to get together and build their own backbone. They seemed to be moving back to the stage where they had a Net to themselves.'' **********The promise surrounding the new network held a definite appeal for those who joined. ''Internet2 was built largely on a field of dreams -- if you build it, they will come,'' said Ira Fuchs, the vice president for computing and information technology  at Princeton University, an Internet2 member. ''The hope was that you build the infrastructure, make it available, and there will be applications.'' **********Since its inception, Internet2 has grown to include 163 member institutions; it has the backing of 20 corporate partners. Astronomers use the network to send huge data sets from telescopes and to manipulate those faraway telescopes. Medical researchers use it to view complex anatomical models from many miles away. Successful demonstrations of high-definition television transmissions have taken place over the network. And network specialists at several universities are using the Internet2 project to conduct experiments in computer networking itself. **********Internet2 is similar to the Internet in its earlier days in that its use is limited to those universities and a handful of corporate research centers that pay for the high-speed connection. If a researcher at an institution wants to send data to a researcher elsewhere over Internet2, both institutions must belong to the network. **********The cost to universities is high. Helped by subsidies from the National Science Foundation, each campus pays $500,000 to $1 million or more a year to gain local access to the high-speed Internet2 backbone and upgrade its campus network so the network can deliver data to campus desktops at a guaranteed speed of at least 10 megabits per second, which is 10 million bits per second. That is nearly 200 times as fast as a modem handling 56,000 bits per second. **********But the foundation is scheduled to discontinue its subsidies next April, and some Internet2 members are beginning to view the cost as an unwelcome burden. ''Someone forgot to tell the universities how expensive Internet2 will be when the subsidies go away,'' said David J. Farber, a professor of computer science at the University of Pennsylvania. At most universities, Dr. Farber said, faculty involvement in Internet2-related projects is minimal, at best. **********Mr. Fuchs of Princeton said he knew of no universities that are seriously considering withdrawing from the project. But Mr. Fuchs, Dr. Farber and others agreed that additional funds generated by faculty research grants were crucial to help defray the cost of the network. **********''Without campuswide support, the bill will be more than the administrator will be willing to pay,'' Dr. Farber said. **********Applications that require a high-capacity network are at the center of the project's charter. One project, still in the formative phase, is called Gumbo, which stands for Grand Unified Modeling of Biological Organisms. Led by researchers at the California Institute of Technology, the project will create highly ambitious computer models of biological systems by having computers at many places on the network work on pieces of the problem, a strategy called distributed computing. **********Another project, perhaps the one best suited to Internet2, is called tele-immersion; it is under the direction of Jaron Lanier, who is known for his work with virtual reality and is also the co-director of the Gumbo project. Tele-immersion, an advanced form of virtual reality, lets users in different places interact in real time in a shared simulated environment, making them feel as if they were in the same room. Instead of the gear often associated with virtual reality -- body suits, goggles, gloves -- tele-immersion uses a ''tele-cubicle,''  which is equipped with large screens, scanners, sensors and cameras. **********''With prior forms of virtual reality, you're in an entirely synthetic environment so that people end up looking like cartoons,'' Mr. Lanier said. ''With tele-immersion, the goal is complete realism so that people look real, they feel real and the environment they're in, such as their office, feels real and you feel like you're really there.'' Mr. Lanier said he hoped that the project would be ready for a full working demonstration by  April. **********''YOU'LL be able to see me just as if I was right in front of you, in three dimensions,'' said Allan H. Weis, chief executive of Advanced Network and Services, a nonprofit organization based in Armonk, N.Y., that is an Internet2 corporate partner and is sponsoring the tele-immersion project. ''You can touch me on a shoulder, and I'll feel it.'' **********Tele-immersion is ideal for Internet2, Mr. Lanier said. ''The goal is to stress the network,'' he said. ''We're really trying to push Internet2 to its limit. **********Applications like tele-immersion require what network researchers call quality of service, the ability to assign priorities and types of service to different types of data. **********''If you're transmitting an X-ray of someone's lung, you can't afford losses of data, said Lawrence Landweber, a professor of computer science at the University of Wisconsin at Madison. ''You've got to get it all because you don't want to miss that spot on the lung. But you can have it be delayed. If you're looking at a real-time video of somebody, on the other hand, and you're interacting with them, you can't afford to have a delay, but you can lose some data.'' **********Greg Wood, an Internet2 spokesman, said a plan for introducing quality of service over Internet2 would be tested in the next six months. **********Skeptics say Internet2 suffers from a dearth of highly demanding applications. Projects like tele-immersion, Dr. Landweber said, are the exception, not the rule. **********As a result, the actual utilization of the network is far below its capacity. Aside from an occasional burst of activity, which can make parts of the network run at as much as 100 percent of capacity, the usual utilization figure hovers around 1 percent. **********Douglas Van Houweling, president of the University Corporation for Advanced Internet Development, a nonprofit organization that oversees the Internet2 project, sees it differently. As long as people are using the new system to run applications that do not take full advantage of its capacity, the network will be underutilized. ''The key is to raise people's eyes to see a new horizon of advanced Internet applications,'' he said, ''and I think that's clearly happening, but it's not happening overnight.'' **********The job of drumming up interest among faculty members has fallen to Ted Hanss, Internet2's self-described evangelist -- his  official title is director of applications development. He is frequently on the road, visiting campuses to raise awareness among faculty members. ''To engage faculty, you need to give them confidence that there's a long-term commitment on the part of university administrators to keep the infrastructure,'' Mr. Hanss said. ''They don't want to be told it's going away.'' **********The group of companies providing the Internet2 backbone has made a firm commitment to keep it in service until 2003. What might happen after that is unclear. ''We'll work to insure high-performance network capabilities among universities beyond 2003,'' Mr. Wood said. ''That's part of our mission.'' **********Unlike the original Internet, which gradually metamorphosed into a network for the general public, Internet2 will most likely remain, in some form, in the academic domain. **********''It's not our intention to take the Internet2 backbone and make it a public thing, but to make what we learn in the project a public thing,'' Dr. Van Houweling said. ''I don't know that we'll ever name it Internet 3 or 4. But the whole objective is that the things we do become a part of the Internet that everyone is able to use.'' **********Part of that technology transfer will take place through the project's corporate partners, Dr. Van Houweling said. ''Let's say we figure out a way of doing quality of service,'' he said. ''Then Cisco and others will adopt those standards in their products and ship them out to commodity consumers.'' **********It is precisely such companies that are stealing a march on Internet2, the project's critics say. ''I'm not sure what Internet2 has taught us about building the next-generation network,'' Dr. Landweber said. ''The reality today is there's a lot of interesting work, but it's mostly being done in the bowels of companies like Cisco, AT&T and Lucent.'' **********At 2.4 gigabits per second, Internet2 may be fast, but, some of its critics say, not fast enough. ''If you said you'd supply a network with a bandwidth of 5 gigabits to my department, I'd say, 'Hey that's an interesting field of dreams,' '' Dr. Farber said. ''But Internet2 is nowhere near that.'' Dr. Cerf of MCI Worldcom agreed. ''My sense is that it isn't far enough ahead of where industry is,'' he said. **********Dr. Van Houweling, however, said the capacity of Abilene, part of the Internet2 backbone, would quadruple in the next year, to nearly 10 megabits per second. ''All of our forward thinking is based on the assumption that we're going to have a hard time keeping up with the demands of the applications,'' he said. **********Membership in Internet2 is not a requirement for high-speed data transmission. MCI Worldcom recently announced vBNS+, a commercial service that is similar to one the company already provides for a portion of Internet2 traffic. The new vBNS+ service is now available to all college campuses as well as to corporate research laboratories. **********That announcement caught the eye of Michael Ribaudo, who is university dean for instructional technology and information services at the City University of New York. Mr. Ribaudo, who oversees his university's technology purchases, held his university back from joining Internet2, and all of the peripheral expenses that go with it, when it started, and now he considers himself vindicated. **********''I think I've been proven correct to buy the bandwidth as a commodity item from a provider such as MCI,'' he said. ''It's a smarter way to go.'' **********Mr. Ribaudo hastened to add that he was not speaking for all universities. ''I'm just saying that Internet2 isn't for everyone.''"
https://www.nytimes.com/1999/11/17/business/the-markets-commodities.html,,1999-11-17,"Crude oil rises for sixth time in seven sessions after Kuwait says producers agreed to extend output cuts past March; in New York, crude oil for December delivery rises 57 cents, to $25.70 a barrel; graph; chart (S)",39,,The New York Times,Business Day,News,article,THE MARKETS: COMMODITIES,THE MARKETS: COMMODITIES," **********CRUDE OIL RISES. Crude oil rose for the sixth time in seven sessions after Kuwait said producers agreed to extend output cuts past March. In New York, crude oil for December delivery rose 57 cents, to $25.70 a barrel."
https://www.nytimes.com/1999/08/28/business/consumption-and-incomes-up-yet-again.html,Bloomberg News,1999-08-28,"Commerce Department reports 0.2 percent hike in personal incomes in July, smallest increase since end of 1998; reports 0.4 percent increase in spending; if growth continues through January, expansion will be longest in US history; graph (M)",429,,The New York Times,Business Day,News,article,Consumption And Incomes Up Yet Again,Consumption And Incomes Up Yet Again," **********Personal incomes rose for the seventh consecutive month in July, Government figures showed today, enabling consumer spending to continue to grow and pushing the economy toward its longest expansion ever. **********Incomes grew two-tenths of a percent in July after rising seven-tenths of a percent in June, the Commerce Department said. Spending rose four-tenths of a percent after a gain of three-tenths of a percent a month earlier. **********The July increase in income was the smallest since the end of last year because Federal disaster payments had increased farmers' income in June. Excluding farmers, personal incomes rose five-tenths of a percent last month, the same as in June. **********''The economy will continue to grow with limited interruptions,'' said Richard Yamarone, a senior economist at the Argus Research Corporation in New York. If growth continues through January, the expansion will be 107 months old and the longest in United States history. **********Pay increases at factories helped bring about a seven-tenths of a percent increase in wages and salaries, which account for about 60 percent of income. That was the biggest increase since January. **********Wages and salaries at manufacturers, where pay tends to run higher than in service-producing jobs, rose eight-tenths of a percent. The rise last month in factory wages was the strongest since a 1.2 percent jump in August 1998, Government figures showed. **********The increase in consumption was paced by a rise of six-tenths of a percent in spending on utilities and other services, ''as air-conditioning use was boosted by the summer heat wave which enveloped much of the country,'' said Marilyn Schaja, a money market economist at Donaldson, Lufkin & Jenrette Securities in New York. **********Spending on durable goods was lifted by demand for autos, analysts said. Sales of cars and light trucks rose to 17.1 million units at an annual rate in July, up from 17 million units in June, auto makers reported earlier this month. **********The nation's savings rate, meanwhile, came in at minus 1.4 percent, compared with minus 1.1 percent in June. The rate accounts for neither capital gains from investments nor improvement in home values, something that consumers may be counting on to pay for future expenses like retirement. **********In addition, the report assumes that installment purchases that can be paid off in two or three years are one-day cash purchases. That is why many economists say they think Americans are saving more than the statistics indicate. **********Separately, the University of Michigan's index of consumer confidence fell to 104.5 in August from 106 in July. The index, which fell to 97.4 last October, has ranged between 103.9 and 108.1 this year."
